name,lon,lat,code,fclass,osm_id,x,y,hex_id
سنگکی,54.3860242,31.8831278,2502,bakery,6362079689,6054224.520214654,3747979.092940369,19553.0
نانوایی سنگکی,54.3912369,31.8880024,2502,bakery,6362115185,6054804.795324312,3748618.163634819,20018.0
پیتزا همبر ۱۳,54.3889927,31.839044,2302,fast_food,6366690613,6054554.972123073,3742201.1455063564,19893.0
مدرسه دخترانه دوره دوم حمیده خیراندیش,54.3948669,31.8335269,2082,school,6366691286,6055208.885075891,3741478.2281965334,20521.0
سوپرمارکت,54.3826955,31.8812563,2501,supermarket,6424247785,6053853.971025649,3747733.7441926603,19242.0
بانک صادرات,54.380587,31.8798726,2601,bank,7312875113,6053619.253879312,3747552.347952307,19087.0
بانک رفاه,54.3795526,31.8792209,2601,bank,6424247685,6053504.104998035,3747466.914242792,18931.0
سوپرمارکت,54.3794923,31.8790427,2501,supermarket,6424247785,6053497.392432741,3747443.553465652,18931.0
میوه فروشی کارگر,54.3815583,31.8842183,2528,greengrocer,6424890085,6053727.3785007205,3748122.0569324824,19084.0
بانک پاسارگاد,54.3765208,31.8745719,2601,bank,6424916885,6053166.606565849,3746857.477554619,18622.0
داروخانه آرمان,54.3767533,31.8776495,2101,pharmacy,6424943085,6053192.488347458,3747260.9162201965,18620.0
سکی,54.3743224,31.9035089,2405,hostel,6427392085,6052921.881797289,3750651.324615252,18291.0
سبزی فروشی,54.3800314,31.8793642,2528,greengrocer,6432290885,6053557.404770228,3747485.6999061205,18931.0
سوپر مارکت,54.3778649,31.8781468,2501,supermarket,6428512586,6053316.231093423,3747326.107908788,18776.0
داروخانه دکتر قاسمی,54.3770472,31.8744475,2101,pharmacy,6429807885,6053225.205145802,3746841.1704003667,18622.0
خشکشویی,54.3864353,31.8734734,2568,laundry,6432266886,6054270.283657319,3746713.4798515765,19559.0
سبزی فروشی,54.3844598,31.8752112,2528,greengrocer,6432290885,6054050.372003256,3746941.2814687495,19402.0
کلینیک سرطان دکتر سیدمحمدرضا مرتضویزاده,54.3556653,31.8856369,2120,doctors,6438346489,6050844.98292561,3748308.037199923,16431.0
داروخانه دکتر مربی,54.3773274,31.8717052,2101,pharmacy,6466747285,6053256.3968671225,3746481.697623161,18624.0
بانک سپه,54.3688697,31.8387545,2601,bank,6484133385,6052314.89000984,3742163.210633058,17866.0
خانه معلم شهید دادرس یزد,54.3814826,31.8617499,2401,hotel,6497355485,6053718.9516152665,3745176.802893211,19099.0
داروخانه دکتر وکیلیان,54.3846753,31.8714012,2101,pharmacy,6506253785,6054074.361353522,3746441.8486212464,19405.0
بيمه سلامت يزد,54.3794382,31.8791213,2005,post_office,6579525085,6053491.370048289,3747453.8573718835,18931.0
زورخانه ابوالفضل,54.3735722,31.905201,2252,pitch,6676695092,6052838.369915295,3750873.207895648,18290.0
مانتو اكسيژن,54.3576439,31.8830601,2512,clothes,6757860815,6051065.239670093,3747970.2175608044,16745.0
کامپیوتر ایران زمین ( خرید ، فروش ، تعمیرات,54.3594472,31.8448464,2546,computer_shop,6774791775,6051265.9821078405,3742961.4929186706,16926.0
داروخانه امامی,54.3932347,31.8907966,2101,pharmacy,6776356866,6055027.189403018,3748984.504603021,20328.0
دانشگاه فاطمه زهرا یزد,54.3929341,31.8889477,2081,university,6776356869,6054993.726764086,3748742.0984429233,20173.0
بانک قوامین,54.3933385,31.8917484,2601,bank,6776356871,6055038.744366163,3749109.295393159,20327.0
بانک کشاورزی,54.3891842,31.8858725,2601,bank,6776364363,6054576.28980556,3748338.9249374783,19863.0
داروخانه,54.3935686,31.8917082,2101,pharmacy,11949178792,6055064.358980995,3749104.02473273,20327.0
شهربازی,54.3971393,31.8799004,2744,theme_park,6776485900,6055461.84748677,3747555.9923682716,20647.0
مبل کسری Kasra Furniture,54.3801794,31.8853697,2544,furniture_shop,6789986285,6053573.880054865,3748273.006720522,18927.0
Mirza Reza Traditional & Historical Bath,54.3703741,31.9028515,2721,attraction,6794591847,6052482.35905179,3750565.1215500087,17980.0
Traditional Qanat Hotel,54.3717588,31.9045501,2401,hotel,6794595917,6052636.503150691,3750787.855585405,18135.0
Yazali Museum,54.3686419,31.9010854,2722,museum,6794617518,6052289.531429838,3750333.5407328475,17825.0
Hammam,54.3641252,31.8953795,2721,attraction,6794620751,6051786.734685771,3749585.381876686,17360.0
موزه آیینه و روشنایی یزد,54.3812808,31.8577517,2722,museum,6794905561,6053696.487342025,3744652.7769725537,19102.0
هنرستان پسرانه آفرینش هنر,54.3695748,31.8481752,2082,school,6797383866,6052393.381382799,3743397.720985328,17860.0
پیتزا پدربزرگ,54.3691997,31.8479479,2301,restaurant,6797383867,6052351.625441803,3743367.9335824903,17860.0
Cafe Q,54.3596661,31.8452097,2303,cafe,6797383868,6051290.3499443745,3743009.1013989425,16926.0
دندانپزشکی دکتر زهرا رضایی,54.3657528,31.8504774,2121,dentist,6797383869,6051967.918288987,3743699.425777153,17546.0
رستوران ایتالیایی کترووا,54.366099,31.8507554,2301,restaurant,6797383870,6052006.457096699,3743735.8583657024,17546.0
ذبیرستان پسرانه امام سجاد,54.3690363,31.8491541,2084,college,6797383871,6052333.435837006,3743526.005540109,17859.0
پله به پشت بام,54.3687865,31.8965794,2721,attraction,6813666288,6052305.628228206,3749742.709176704,17828.0
کتابخانه عمومی فرخی یزدی,54.3774549,31.8653289,2007,library,6823182385,6053270.5901021985,3745645.905451424,18628.0
کافه تایم یزد,54.3798503,31.8704673,2303,cafe,6849448427,6053537.244810445,3746319.4317365955,18937.0
علیرضا محقق,54.3952151,31.8250818,2120,doctors,6852588885,6055247.646522585,3740371.7325393623,20527.0
تاج برگر,54.3858324,31.8219767,2301,restaurant,6853409495,6054203.169136319,3739964.9209295474,19593.0
اغذیه جنوب,54.3720685,31.8362283,2302,fast_food,6855694085,6052670.97879699,3741832.192965405,18180.0
کافه‌چی,54.366402,31.8860271,2303,cafe,6855694086,6052040.186902409,3748359.193419403,17523.0
سونوگرافی و رادیولوژی دکتر بقائی,54.3687449,31.8815743,2120,doctors,6858171885,6052300.99733739,3747775.4328081366,17838.0
Coffee & drink Cold - Take away,54.3680196,31.8982626,2303,cafe,6860078485,6052220.257310716,3749963.4087833627,17827.0
Wheat Traveler House,54.3717594,31.9041402,2405,hostel,6861229885,6052636.569942386,3750734.1058383784,18135.0
کافه جنوب,54.3721425,31.8361107,2303,cafe,6899733985,6052679.216439309,3741816.783607454,18180.0
مزون شبنم,54.3865115,31.8730928,2512,clothes,6942732355,6054278.766202517,3746663.5890132426,19559.0
Mani Burger,54.360953,31.8462424,2301,restaurant,6943241997,6051433.606997077,3743144.4321162617,17081.0
Wheat,54.3716595,31.9040203,2405,hostel,6948600591,6052625.449125255,3750718.3835253282,18135.0
کافه رستوران اسپرلوس,54.3616774,31.8470921,2301,restaurant,7012220813,6051514.246836208,3743255.7826380213,17080.0
نانوایی یزدی,54.3768359,31.8792352,2502,bakery,7016107221,6053201.683337398,3747468.7888750136,18619.0
مجتمع امام رضا پیراپزشکی,54.3513792,31.8684565,2081,university,7059385104,6050367.8564561205,3746055.8575434736,16130.0
سوپر یاس,54.380598,31.8484927,2511,convenience,7064031746,6053620.478393711,3743439.329117012,19108.0
کبابی و صبخانه,54.3806544,31.8485474,2301,restaurant,7064056289,6053626.756812992,3743446.4975245567,19108.0
کباب ناب,54.3810701,31.8486043,2302,fast_food,7064056608,6053673.032325315,3743453.9542455086,19108.0
میوه فروشی نادر,54.3805364,31.8484435,2511,convenience,7064057183,6053613.621113079,3743432.881485339,18951.0
بوتیک مَروین,54.3585875,31.8471872,2512,clothes,7116456403,6051170.280741606,3743268.2452587723,16768.0
بازی فکری اسباب بازی و اموزشی  بازینو,54.3779027,31.8781753,2526,toy_shop,7173206607,6053320.438970176,3747329.844020645,18776.0
آرا,54.3744427,31.8972203,2401,hotel,7177430787,6052935.273532032,3749826.7429083893,18452.0
لوازم التحریر چمران,54.3780951,31.8783478,2523,stationery,7177610904,6053341.856840205,3747352.4573539253,18776.0
کافه تیک,54.3733034,31.8477786,2303,cafe,7190090062,6052808.44723617,3743345.747060456,18328.0
ساندویچ  گلبهار,54.3790862,31.8786253,2302,fast_food,7202184734,6053452.18558753,3747388.835413699,18776.0
نانوایی چمران,54.3790312,31.8785859,2502,bakery,7203490969,6053446.063015536,3747383.6703779986,18776.0
بانک صادرات,54.3596958,31.8771727,2601,bank,7312875113,6051293.656133252,3747198.412233074,16905.0
لوازم یدکی اتومبیل رضا,54.3921981,31.8803524,2501,supermarket,7540372881,6054911.795618862,3747615.247055525,20178.0
Noyan Fanavari Diana - Central Office,54.3336196,31.8512733,2501,supermarket,7574685255,6048390.866827428,3743803.730736298,14269.0
Khaled Quale ق‌هاله,54.3661543,31.8980654,2731,castle,7598036386,6052012.61306454,3749937.551895471,17515.0
گالری بابانوئلBaba Noel Gallery,54.3686601,31.8455607,2521,gift_shop,7688391401,6052291.55744457,3743055.0982094966,17862.0
سالن زیبایی پگاه,54.3786257,31.8284134,2561,hairdresser,7727105630,6053400.922962019,3740808.2340398263,18809.0
گروه پوشاک کاردو,54.3801145,31.8635303,2512,clothes,7734685389,6053566.655419912,3745410.159151,18941.0
لوازم آرایشی سعید,54.3700301,31.8824897,2501,supermarket,8007628508,6052444.0651469575,3747895.439141774,17993.0
مجتمع تجاری سیدالشهدا,54.3699052,31.8821929,2501,supermarket,8007632517,6052430.161342557,3747856.529376184,17993.0
بیفتک | سفارش آنلاین گوشت یزد | Beeftak,54.3820588,31.8259224,2516,butcher,8308243588,6053783.093905862,3740481.865271607,19278.0
اقامتگاه دلخش,54.3710317,31.9021916,2404,guesthouse,8349138318,6052555.562748936,3750478.591285826,17980.0
کافه رستوران ربانزو,54.372541,31.8456885,2301,restaurant,8361109546,6052723.57725639,3743071.845809625,18174.0
سالن زیبایی هما,54.3534029,31.8835618,2529,beauty_shop,8446544039,6050593.133709639,3748035.989915573,16277.0
کلینیک حاجی مقصودی,54.3722579,31.8313822,2111,clinic,8762787996,6052692.062708546,3741197.215274259,18183.0
مرکز خدمات جامع سلامت شهید فرشاد (مسکن),54.3827051,31.8707745,2111,clinic,8762815672,6053855.039692761,3746359.6997943004,19249.0
کافه لیلو,54.3748023,31.835741,2303,cafe,8790597603,6052975.304020921,3741768.3412214597,18492.0
اقامتگاه سنتی عندلیبان,54.3731115,31.9041561,2401,hotel,8805487317,6052787.085025888,3750736.1907838495,18291.0
تعمیرات دوچرخه اطلسی,54.3731187,31.8359605,2542,bicycle_shop,8911716717,6052787.886526221,3741797.102636315,18335.0
پوشاک رجال,54.3674154,31.8925887,2512,clothes,9000228183,6052152.99807438,3749219.4684561947,17674.0
کلانتری ۱۲ قائم,54.3728225,31.9001271,2001,police,9016243818,6052754.913693048,3750207.884986977,18138.0
کافه رستوران اربابان,54.3798921,31.8792453,2303,cafe,9083538956,6053541.89796516,3747470.112916129,18931.0
فروشگاه ارگانیک وکیل,54.379966,31.879306,2501,supermarket,9083587683,6053550.12447553,3747478.0702752005,18931.0
فروشگاه ارگانیک وکیل,54.3390073,31.8560723,2501,supermarket,9083587683,6048990.622847975,3744432.6724168425,14890.0
عمده فروشی وکیل,54.3769695,31.8526275,2501,supermarket,9083591522,6053216.555621368,3743981.2045674725,18637.0
آترینو,54.3746113,31.8586472,2561,hairdresser,9105100634,6052954.041998179,3744770.1441167034,18477.0
نمایشگاه اتومبیل یک دو سه,54.3534279,31.8735438,2504,mall,9238484639,6050595.916696909,3746722.7082373183,16283.0
سالن زیبایی تاج,54.400248,31.8609104,2529,beauty_shop,9312695425,6055807.906387799,3745066.7715549357,20972.0
رستوران مهر يزد,54.3890264,31.8733054,2301,restaurant,9324863684,6054558.723589913,3746691.4575959034,19871.0
فلافلی آبادان,54.3541831,31.852993,2302,fast_food,9355482418,6050679.985176356,3744029.1053872225,16452.0
گروه آواتل,54.3781341,31.8727188,2525,mobile_phone_shop,9426015342,6053346.198300346,3746614.563534696,18780.0
پوشاک سایز بزرگ زنانه وست,54.3646712,31.8713815,2512,clothes,9582624431,6051847.5151277445,3746439.2663055905,17376.0
دبستان دخترانه زکیه,54.3730762,31.8497353,2082,school,9665510843,6052783.155447862,3743602.1722719707,18326.0
استخر زمزم,54.3290796,31.8524266,2253,swimming_pool,9665510861,6047885.476339227,3743954.8755794168,13801.0
دبیرستان نمونه دخترانه اویسی,54.3726986,31.8502872,2082,school,9665510881,6052741.121208139,3743674.4996593376,18326.0
عمارت وکیل,54.3856865,31.8437463,2301,restaurant,9713297917,6054186.927622613,3742817.3319670446,19578.0
خانه سنتی و رستوران هفت خوان,54.3625751,31.8933041,2301,restaurant,9725922151,6051614.178343093,3749313.26647493,17206.0
دبیرستان پسرانه دوره اول امام حسین(ع),54.3545848,31.8744956,2082,school,9788594078,6050724.7022158075,3746847.4756559525,16438.0
ساختمان پزشکان تریتا,54.3573046,31.8781794,2120,doctors,9810990034,6051027.468966867,3747330.3814964816,16748.0
دبیرستان پسرانه شاهد جعفری نعیمی,54.3592319,31.8511764,2082,school,9811554689,6051242.015021472,3743791.031667516,16922.0
بازرگاني سايتل,54.3772292,31.8722981,2544,furniture_shop,9847892360,6053245.465293127,3746559.41666334,18624.0
بومگردی شمس تبریزی,54.372388,31.9029803,2405,hostel,9850433500,6052706.5453742985,3750582.0106934817,18136.0
کافه رستوران مسیح,54.3626321,31.8277798,2303,cafe,9870364986,6051620.523554068,3740725.2194545344,17249.0
موبایل و لوازم جانبی مستر آزاد,54.3625963,31.848159,2525,mobile_phone_shop,9897011300,6051616.538316298,3743395.5979915825,17236.0
Romano,54.3364004,31.8568635,2301,restaurant,9993204907,6048700.4240674265,3744536.367716177,14578.0
فست فود رومانو 03538218021,54.3364206,31.8567794,2302,fast_food,10004958750,6048702.67272114,3744525.345461231,14578.0
الویه مهروند شعبه مدرس,54.3909363,31.8541995,2302,fast_food,10009222074,6054771.332685379,3744187.22530956,20040.0
Venice Coffee,54.3683628,31.900596,2303,cafe,10015119701,6052258.462159958,3750269.368679563,17826.0
Zaman Café,54.3706124,31.8999439,2301,restaurant,10015159246,6052508.8864864465,3750183.8632924077,17981.0
باشگاه دانشجویان یزد,54.3577223,31.8388803,2081,university,10045268394,6051073.967118172,3742179.6949260714,16774.0
فروشگاه تاسیسات نوین شجره,54.3720534,31.8662434,2543,doityourself,10072648342,6052669.297872679,3745765.772661825,18160.0
Papasi cafe,54.3695173,31.9004728,2301,restaurant,10075242206,6052386.980512078,3750253.2142646536,17826.0
Tourism cafe,54.3688803,31.8391395,2303,cafe,10075259241,6052316.069996443,3742213.6594543983,17866.0
Adobe Al-Mamalek Hotel,54.366465,31.8985844,2401,hotel,10075312345,6052047.20003033,3750005.603357296,17515.0
رستوران سنتی عمارت عقیق,54.3767073,31.8868831,2301,restaurant,10090338220,6053187.367650882,3748471.4179712697,18614.0
داروخانه دکتر ابریشم دکتر افلاطونیان,54.3569639,31.8756307,2101,pharmacy,10106270967,6050989.542416354,3746996.2727779504,16594.0
دکتر زهرا نظامی,54.3765318,31.8244091,2111,clinic,10173046681,6053167.831080248,3740283.5982522303,18655.0
دکتر منصور سعادتی,54.3833703,31.8555727,2120,doctors,10180298283,6053929.089418038,3744367.1949030263,19259.0
هنرستان هنرهای زیبا,54.356251,31.8569225,2082,school,10183161485,6050910.182751367,3744544.1003386085,16606.0
بوتیک هتل هومان یزد,54.3670558,31.8985422,2401,hotel,10212522289,6052112.967585491,3750000.070064181,17670.0
هتل دالان,54.3712192,31.8837711,2401,hotel,10212643301,6052576.435153459,3748063.429036531,17992.0
پوشاک زنانه گلاویژ,54.3892094,31.8537164,2512,clothes,10259173092,6054579.095056728,3744123.911563933,19884.0
دبیرستان دخترانه ادب,54.3777376,31.8988127,2082,school,10284388039,6053302.060122246,3750035.538254782,18763.0
باربیکیو,54.3759897,31.836296,2302,fast_food,10294027797,6053107.484784288,3741841.0638376903,18647.0
هایپر جامینو مرکز خرید,54.3946089,31.8280654,2501,supermarket,10296614691,6055180.164647267,3740762.638837217,20369.0
کتابخانه حضرت زهرا (س),54.3966139,31.8175375,2007,library,10296652656,6055403.360226307,3739383.347286233,20688.0
دبستان پسرانه جمشیدی,54.3990455,31.8172035,2082,school,10296662089,6055674.04470012,3739339.59152472,20844.0
میوه فروشی بهار,54.4014256,31.8528404,2528,greengrocer,10550639377,6055938.9962201575,3744009.1062804325,21132.0
هتل رویای قدیم,54.3718475,31.8901478,2401,hotel,10595713048,6052646.377189525,3748899.4409751873,18144.0
اقامتگاه سنتی الماس یزد,54.3714103,31.901584,2401,hotel,10595749030,6052597.70830815,3750398.919477205,18137.0
هتل پردیسان,54.3686235,31.8832608,2401,hotel,10595750595,6052287.483151207,3747996.5290817,17837.0
هتل دوستانه,54.3704521,31.9023542,2401,hotel,10595753314,6052491.041972072,3750499.912369243,17980.0
اقامتگاه بوم گردی کوبه,54.3656677,31.8926619,2401,hotel,10595772283,6051958.445000321,3749229.065871664,17519.0
اقامتگاه بومگردی عمارت بانو,54.372907,31.9056132,2401,hotel,10595776188,6052764.32019002,3750927.259862904,18290.0
هتل رستوران دالان بهشت,54.3717523,31.9017069,2401,hotel,10595846708,6052635.779574,3750415.034749585,18137.0
اقامتگاه سنتی شمعدونی,54.373949,31.9036322,2401,hotel,10595859513,6052880.3150994275,3750667.492675829,18291.0
اقامتگاه بوم گردی شهرزاد یزد,54.3736929,31.8869366,2401,hotel,10595859514,6052851.806177835,3748478.4320403943,18302.0
هتل آواسا یزد,54.3748637,31.8974533,2401,hotel,10595870438,6052982.139037655,3749857.2936220993,18452.0
هتل رستوران راه و ما,54.3761873,31.8257875,2401,hotel,10595878365,6053129.481515669,3740464.1910361024,18654.0
هتل حس خوب,54.367788,31.8982901,2401,hotel,10595922586,6052194.475716649,3749967.0145910955,17671.0
هتل خوان سالار,54.3767399,31.9020417,2401,hotel,10595930688,6053190.996666281,3750458.9355356507,18604.0
اقامتگاه بوم گردی سنتی گنجه,54.3663168,31.8870733,2401,hotel,10595936187,6052030.702481794,3748496.3539887955,17522.0
هتل مالمير,54.3761283,31.9023274,2401,hotel,10595950140,6053122.913665712,3750496.398190539,18604.0
هتل گیتی,54.3726683,31.9047787,2401,hotel,10595966922,6052737.748227568,3750817.8317620168,18135.0
کلینیک دندانپزشکی بهار,54.363682,31.8750094,2121,dentist,10617501495,6051737.3978874525,3746914.8280509147,17374.0
جمعیت هلال احمر شهرستان یزد,54.3757716,31.8754508,2111,clinic,10677818385,6053083.2060033465,3746972.690061888,18466.0
فرش دستباف خانی,54.3640231,31.896338,2505,department_store,10767024605,6051775.368965762,3749711.057365779,17360.0
دبیرستان پسرانه ملاصدرا,54.3748757,31.8868433,2082,school,10823521696,6052983.474871544,3748466.2000308996,18459.0
داروخانه دکتر ثقفی,54.3603054,31.8854201,2101,pharmacy,10839248662,6051361.51649484,3748279.6142582605,17055.0
خشکشویی معین,54.3452688,31.8475612,2568,laundry,10840503895,6049687.649839577,3743317.2571621714,15520.0
boutique hotel darbar | بوتیک هتل دربار,54.3744715,31.8857002,2401,hotel,10846649312,6052938.479533366,3748316.335977335,18459.0
Roseland رزلند,54.3852384,31.8419441,2513,florist,10858763631,6054137.045358788,3742581.1690907404,19424.0
هایپر گندم,54.3868861,31.8997733,2501,supermarket,10862004398,6054320.466483768,3750161.493787943,19698.0
کلینیک دندانپزشکی فرهنگ,54.3595143,31.845031,2121,dentist,10968953558,6051273.451645673,3742985.683716759,16926.0
کلینیک زیبایی دکتر عاطفه رحیمی,54.3818782,31.8521686,2120,doctors,10973280619,6053762.989605825,3743921.063424027,19105.0
کافه رهاو,54.3731618,31.8483829,2303,cafe,11005544270,6052792.684396273,3743424.939894955,18327.0
دکتر علی عقیلی,54.3841219,31.8408691,2121,dentist,11016778718,6054012.757147318,3742440.3017434548,19425.0
لباس زیر مادام,54.3779076,31.8365073,2512,clothes,11045614748,6053320.984435681,3741868.750959514,18804.0
بانک پارسیان,54.3856017,31.8417707,2601,bank,11049256435,6054177.487729793,3742558.4467489985,19580.0
سوپر پروتئین سیانا,54.3845646,31.8654598,2516,butcher,11083198824,6054062.0382858915,3745663.0629704464,19409.0
کباب سرای خندان شعبه 2,54.3550218,31.8162235,2301,restaurant,11097035801,6050773.348833284,3739211.207269588,16476.0
سوپر لیمو,54.3990666,31.8542769,2511,convenience,11111178978,6055676.393541375,3744197.3691696404,20976.0
فروشگاه ایساتیس( مرشدی),54.3841602,31.851126,2543,doityourself,11111297138,6054017.020683815,3743784.4265843844,19418.0
گل فروشی گل برای گل,54.369463,31.8441928,2513,florist,11118587327,6052380.935863729,3742875.84268141,18018.0
مسترمبل,54.3811699,31.8845122,2544,furniture_shop,11136169116,6053684.142010496,3748160.5873616883,19084.0
کفش محمد,54.3874648,31.8898484,2517,shoe_shop,11151744674,6054384.88707309,3748860.187092558,19705.0
بوتیک هتل کتروا,54.3672971,31.8908606,2401,hotel,11200310037,6052139.82897862,3748992.895622213,17675.0
عینک معین,54.3615913,31.8749279,2519,optician,11219786813,6051504.662228051,3746904.144452109,17062.0
هایپرمارکت زاگرس,54.3843546,31.8410894,2501,supermarket,11297185057,6054038.661192825,3742469.169587977,19425.0
هایپر یو,54.3784913,31.8462184,2501,supermarket,11297339601,6053385.961622457,3743141.2870063805,18797.0
رستوران دورهمی یزد,54.3623579,31.8247916,2301,restaurant,11329560248,6051589.999749693,3740333.7116933526,17251.0
مزون امیر,54.3723405,31.8465248,2512,clothes,11348130972,6052701.257698486,3743181.4396373243,18173.0
جوجه رسمی اقایی,54.3287193,31.8550446,2516,butcher,11364433031,6047845.367926694,3744297.982568456,13799.0
نمایشگاه اتومبیل آرمان,54.3978594,31.8549986,2541,car_dealership,11365838981,6055542.008652091,3744291.953866545,20819.0
مدرسه ولی عصر,54.3869054,31.8877554,2082,school,11374945431,6054322.614949942,3748585.7805824154,19706.0
رستوران اطلس,54.3790466,31.8273896,2301,restaurant,11391617119,6053447.777335694,3740674.0955411047,18965.0
بوستان بهشت,54.3947657,31.9261834,2204,park,11397747893,6055197.619543423,3753624.9468344585,20460.0
بلوک جنان 1,54.395479,31.9263017,2015,graveyard,11397751906,6055277.023736206,3753640.463079352,20460.0
بلوک جنان 2,54.3964376,31.9261425,2015,graveyard,11397754653,6055383.73460008,3753619.582389262,20617.0
بلوک رحمت 1,54.3967859,31.929604,2015,graveyard,11397756376,6055422.507178723,3754073.6012752443,20615.0
بلوک معراج 3,54.3937312,31.9275072,2015,graveyard,11397756507,6055082.459530197,3753798.5777696306,20304.0
بلوک معراج 5,54.3946424,31.928232,2015,graveyard,11397768291,6055183.893850208,3753893.6443232666,20459.0
بلوک معراج 5,54.3942671,31.9287343,2015,graveyard,11397768291,6055142.115645314,3753959.5276683667,20303.0
بلوک معراج 1,54.3933616,31.926699,2015,graveyard,11397769679,6055041.3158464,3753692.5731501793,20304.0
بلوک معراج 6,54.3932928,31.929408,2015,graveyard,11397771433,6055033.657065433,3754047.8929748414,20303.0
بلوک معراج 2,54.3918015,31.9275817,2015,graveyard,11397773010,6054867.646308813,3753808.3493386162,20147.0
بلوک معراج 4,54.3921962,31.9282517,2015,graveyard,11397773849,6054911.58411183,3753896.228234261,20147.0
بلوک سبحان,54.3980489,31.9284831,2015,graveyard,11397795791,6055563.103695595,3753926.579392661,20771.0
نقره رحیمی,54.3722259,31.8477671,2520,jeweller,11496764925,6052688.50048484,3743344.240003437,18172.0
فروشگاه شهر جانبی یزد,54.3798118,31.864029,2525,mobile_phone_shop,11514320188,6053532.95901005,3745475.524352296,18941.0
گندم,54.3695554,31.8348872,2512,clothes,11522153580,6052391.221784677,3741656.4671749976,18024.0
آرایشگاه مهروماه,54.3647997,31.8507378,2561,hairdresser,11539692666,6051861.819682312,3743733.551838854,17390.0
بازارچه میوه شهرداری,54.3856075,31.8316588,2016,market_place,11583781639,6054178.13338284,3741233.456887377,19586.0
موزه دیدنی های یزد,54.3701379,31.8940346,2722,museum,11584056092,6052456.065388065,3749409.0450473307,17985.0
کافه میلانو,54.3617253,31.8744509,2303,cafe,11586121370,6051519.579039818,3746841.6160940006,17062.0
شهر جانبی یزد shahr janebi yazd,54.3798267,31.8639876,2525,mobile_phone_shop,11592365541,6053534.6176704625,3745470.097991666,18941.0
مطب دکتر مهدی کریمی فوق تخصص ریه,54.3554833,31.8853119,2120,doctors,11594280819,6050824.722778286,3748265.429032883,16431.0
نانوایی تنوری,54.3663123,31.8514491,2502,bakery,12038653968,6052030.2015440855,3743826.7699477794,17546.0
بلوک رحمت 2,54.3957845,31.9317894,2015,graveyard,11617766152,6055311.031840643,3754360.252537046,20457.0
مهدیه,54.3951474,31.9316813,2015,graveyard,11617795846,6055240.110193059,3754346.0732785724,20457.0
لادن,54.3688315,31.8155232,2501,supermarket,11627344603,6052310.637605292,3739119.4657635246,17881.0
نانوایی تنوری,54.3639095,31.8129613,2502,bakery,12038653968,6051762.723071607,3738783.8547204453,17414.0
دبستان پسرانه جواد الائمه,54.376058,31.8317884,2082,school,11627393614,6053115.087905509,3741250.437810718,18650.0
دبستان دخترانه جواد الائمه,54.3766266,31.8318385,2082,school,11627411510,6053178.384167975,3741257.0022018263,18650.0
ساختمان پزشکان ایران,54.3778611,31.8725442,2111,clinic,11639828853,6053315.808079358,3746591.6763072265,18780.0
مجتمع پزشکان سینا,54.3790815,31.8727034,2120,doctors,11639837690,6053451.662385923,3746612.544842786,18780.0
داروخانه هلال احمر یزد,54.3677108,31.8817845,2101,pharmacy,11639886176,6052185.88185196,3747802.989324163,17681.0
پیرایش و آرایشگاه کلاسیک,54.3375178,31.8620877,2561,hairdresser,11727385058,6048824.812466439,3745221.0778466426,14731.0
نانوایی سنگک,54.360499,31.8187136,2502,bakery,12030231108,6051383.067948257,3739537.4238487743,17099.0
تالار عروسی فرهنگیان,54.3806328,31.8337545,2401,hotel,11746639036,6053624.352311991,3741508.0502523617,18961.0
استخر شنای فرهنگیان,54.3815984,31.8344198,2253,swimming_pool,11746656296,6053731.8424123,3741595.223845174,19117.0
مدرسه امام حسن مجتبی,54.3801232,31.8346842,2082,school,11746660753,6053567.623899482,3741629.8680869276,18960.0
نانوایی ماشینی,54.3620668,31.8085252,2502,bakery,11757127043,6051557.594645923,3738202.743923946,17262.0
رستوران راک,54.3752419,31.8770658,2301,restaurant,11759000834,6053024.240069074,3747184.398694783,18465.0
مزون نورا,54.3795277,31.8642902,2512,clothes,11760251620,6053501.333142715,3745509.760287634,18941.0
الویه مهروند,54.3792725,31.878802,2501,supermarket,11763334302,6053472.924408665,3747411.9994461606,18931.0
عينك آركا,54.3562758,31.886387,2519,optician,11775086501,6050912.943474739,3748406.3774234154,16587.0
مجموعه زیرزمینی تاریخی دروازه مهریز,54.3682346,31.8964581,2721,attraction,11796041371,6052244.191001238,3749726.8045902513,17828.0
رستوران نادر کباب,54.3605286,31.8211646,2302,fast_food,11804811112,6051386.363005185,3739858.5267071533,17097.0
هنرستان پسرانه شهدای نعیم آباد,54.3714823,31.8569637,2082,school,11834608825,6052605.723311487,3744549.500071103,18166.0
نانوایی کرونو,54.3716862,31.8564056,2502,bakery,11834612605,6052628.421355659,3744476.354870647,18167.0
نانوایی تنوری,54.3594039,31.8907399,2502,bakery,12038653968,6051261.161973889,3748977.070689327,16896.0
فست فود ترد و خاص,54.3539833,31.8426377,2302,fast_food,11865559693,6050657.743542096,3742672.0588847813,16459.0
گیتا مد(پوشاک و کیف و کفش زنانه),54.3697528,31.882691,2512,clothes,11898859475,6052413.19625216,3747921.8291585897,17993.0
مجموعه عینک مهران,54.3659551,31.8894098,2519,optician,11900948753,6051990.438221974,3748802.6831382094,17521.0
دکتر سرتیپ زاده(متخصص قلب),54.3583186,31.8763567,2120,doctors,11903647197,6051140.346930532,3747091.4430727297,16749.0
